,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
79,0.543,0.573,1,-6.539,1,0.033,0.146,3.94e-06,0.175,0.185,88.021,audio_features,7fBRThswHqbzvIwL65hcPx,spotify:track:7fBRThswHqbzvIwL65hcPx,https://api.spotify.com/v1/tracks/7fBRThswHqbzvIwL65hcPx,https://api.spotify.com/v1/audio-analysis/7fBRThswHqbzvIwL65hcPx,209067,4
80,0.526,0.102,3,-15.142,1,0.11,0.739,0.0,0.0888,0.32,139.085,audio_features,1Y9EQOGTAeHwVyIcX3Dsi4,spotify:track:1Y9EQOGTAeHwVyIcX3Dsi4,https://api.spotify.com/v1/tracks/1Y9EQOGTAeHwVyIcX3Dsi4,https://api.spotify.com/v1/audio-analysis/1Y9EQOGTAeHwVyIcX3Dsi4,185480,3
81,0.572,0.606,6,-7.568,0,0.221,0.845,0.00449,0.0659,0.427,107.6,audio_features,4iLHRFw2wijgu82PCAzFfQ,spotify:track:4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/tracks/4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/audio-analysis/4iLHRFw2wijgu82PCAzFfQ,279680,5
82,0.768,0.749,2,-5.814,1,0.497,0.306,1.21e-05,0.397,0.605,119.931,audio_features,4gB5Idv1iw8jgxyEvuwPVA,spotify:track:4gB5Idv1iw8jgxyEvuwPVA,https://api.spotify.com/v1/tracks/4gB5Idv1iw8jgxyEvuwPVA,https://api.spotify.com/v1/audio-analysis/4gB5Idv1iw8jgxyEvuwPVA,200160,4
83,0.584,0.72,9,-7.888,0,0.0484,0.000357,0.000114,0.153,0.38,180.016,audio_features,0L7pQU3DSR8916FVOyjDFB,spotify:track:0L7pQU3DSR8916FVOyjDFB,https://api.spotify.com/v1/tracks/0L7pQU3DSR8916FVOyjDFB,https://api.spotify.com/v1/audio-analysis/0L7pQU3DSR8916FVOyjDFB,248133,4
84,0.754,0.516,7,-6.415,1,0.158,0.706,0.00236,0.0981,0.53,113.077,audio_features,4nPg1JG5d7WrgGGOmJHrbP,spotify:track:4nPg1JG5d7WrgGGOmJHrbP,https://api.spotify.com/v1/tracks/4nPg1JG5d7WrgGGOmJHrbP,https://api.spotify.com/v1/audio-analysis/4nPg1JG5d7WrgGGOmJHrbP,279440,4
85,0.733,0.332,4,-9.015,1,0.0488,0.857,0.00257,0.294,0.27,120.053,audio_features,4j4OfqOvPCnOoePywhtrc6,spotify:track:4j4OfqOvPCnOoePywhtrc6,https://api.spotify.com/v1/tracks/4j4OfqOvPCnOoePywhtrc6,https://api.spotify.com/v1/audio-analysis/4j4OfqOvPCnOoePywhtrc6,195800,4
86,0.308,0.531,11,-9.088,0,0.059,0.562,0.000203,0.111,0.216,89.893,audio_features,2f5l2vw6KZXb6cbE0nl0pb,spotify:track:2f5l2vw6KZXb6cbE0nl0pb,https://api.spotify.com/v1/tracks/2f5l2vw6KZXb6cbE0nl0pb,https://api.spotify.com/v1/audio-analysis/2f5l2vw6KZXb6cbE0nl0pb,255147,3
87,0.617,0.51,5,-9.039,1,0.0433,0.601,0.00523,0.0919,0.159,132.025,audio_features,4ZLkFtuDGGbPP4XEsx593Y,spotify:track:4ZLkFtuDGGbPP4XEsx593Y,https://api.spotify.com/v1/tracks/4ZLkFtuDGGbPP4XEsx593Y,https://api.spotify.com/v1/audio-analysis/4ZLkFtuDGGbPP4XEsx593Y,184600,4
88,0.359,0.0161,5,-17.802,1,0.0468,0.948,0.000832,0.0814,0.089,161.091,audio_features,6ErkBYjSIPidk7ELKYKRtD,spotify:track:6ErkBYjSIPidk7ELKYKRtD,https://api.spotify.com/v1/tracks/6ErkBYjSIPidk7ELKYKRtD,https://api.spotify.com/v1/audio-analysis/6ErkBYjSIPidk7ELKYKRtD,177067,4
89,0.695,0.146,1,-12.856,1,0.191,0.817,5.48e-05,0.101,0.346,88.555,audio_features,2ri9tsDyJP6KDbesWMjJet,spotify:track:2ri9tsDyJP6KDbesWMjJet,https://api.spotify.com/v1/tracks/2ri9tsDyJP6KDbesWMjJet,https://api.spotify.com/v1/audio-analysis/2ri9tsDyJP6KDbesWMjJet,122915,4
90,0.578,0.825,6,-4.923,1,0.0373,0.00159,0.000256,0.189,0.631,135.064,audio_features,1WQFJRfWvVNs8T7jl4QxW7,spotify:track:1WQFJRfWvVNs8T7jl4QxW7,https://api.spotify.com/v1/tracks/1WQFJRfWvVNs8T7jl4QxW7,https://api.spotify.com/v1/audio-analysis/1WQFJRfWvVNs8T7jl4QxW7,176267,4
91,0.564,0.839,7,-4.708,1,0.0433,0.00537,6.55e-05,0.11,0.749,146.068,audio_features,7kTIsaswz1ord7QA9HDE4U,spotify:track:7kTIsaswz1ord7QA9HDE4U,https://api.spotify.com/v1/tracks/7kTIsaswz1ord7QA9HDE4U,https://api.spotify.com/v1/audio-analysis/7kTIsaswz1ord7QA9HDE4U,225440,4
92,0.526,0.737,10,-5.225,1,0.0402,0.00126,0.00547,0.0288,0.601,166.002,audio_features,2W3aQvHX1vvZq5MHGHG1ID,spotify:track:2W3aQvHX1vvZq5MHGHG1ID,https://api.spotify.com/v1/tracks/2W3aQvHX1vvZq5MHGHG1ID,https://api.spotify.com/v1/audio-analysis/2W3aQvHX1vvZq5MHGHG1ID,192813,4
93,0.653,0.809,3,-4.758,1,0.0307,0.00038,2.54e-06,0.239,0.635,121.982,audio_features,2sVUc3mmHmI575Unlj3S1q,spotify:track:2sVUc3mmHmI575Unlj3S1q,https://api.spotify.com/v1/tracks/2sVUc3mmHmI575Unlj3S1q,https://api.spotify.com/v1/audio-analysis/2sVUc3mmHmI575Unlj3S1q,210053,4
94,0.428,0.72,7,-4.37,1,0.0286,0.000172,1.66e-05,0.151,0.701,180.332,audio_features,3V5iZNuunKo0w3A5enqmuF,spotify:track:3V5iZNuunKo0w3A5enqmuF,https://api.spotify.com/v1/tracks/3V5iZNuunKo0w3A5enqmuF,https://api.spotify.com/v1/audio-analysis/3V5iZNuunKo0w3A5enqmuF,215547,4
95,0.413,0.87,0,-4.885,1,0.0349,0.00157,1.47e-06,0.113,0.8,100.816,audio_features,2UJ2JvrxU5Ue1y08o5TzqJ,spotify:track:2UJ2JvrxU5Ue1y08o5TzqJ,https://api.spotify.com/v1/tracks/2UJ2JvrxU5Ue1y08o5TzqJ,https://api.spotify.com/v1/audio-analysis/2UJ2JvrxU5Ue1y08o5TzqJ,218133,4
96,0.42,0.931,0,-5.141,1,0.0679,0.0085,0.0,0.0991,0.697,147.489,audio_features,54GOsWlxjhVPQOp5FLh1se,spotify:track:54GOsWlxjhVPQOp5FLh1se,https://api.spotify.com/v1/tracks/54GOsWlxjhVPQOp5FLh1se,https://api.spotify.com/v1/audio-analysis/54GOsWlxjhVPQOp5FLh1se,215107,4
97,0.259,0.971,11,-4.804,1,0.0989,0.00716,0.0,0.393,0.708,121.561,audio_features,3ZPFoHJ5HjEd4NPUs9v6X9,spotify:track:3ZPFoHJ5HjEd4NPUs9v6X9,https://api.spotify.com/v1/tracks/3ZPFoHJ5HjEd4NPUs9v6X9,https://api.spotify.com/v1/audio-analysis/3ZPFoHJ5HjEd4NPUs9v6X9,194821,4
98,0.37,0.922,0,-6.019,1,0.0774,0.0051,1.25e-05,0.305,0.527,138.91,audio_features,66EanXe60qnecFW43W4x8Z,spotify:track:66EanXe60qnecFW43W4x8Z,https://api.spotify.com/v1/tracks/66EanXe60qnecFW43W4x8Z,https://api.spotify.com/v1/audio-analysis/66EanXe60qnecFW43W4x8Z,231230,4
99,0.429,0.865,9,-3.751,1,0.0625,0.00129,0.0,0.105,0.681,151.043,audio_features,0xR5ZhiksJK6lMRdI6S2A4,spotify:track:0xR5ZhiksJK6lMRdI6S2A4,https://api.spotify.com/v1/tracks/0xR5ZhiksJK6lMRdI6S2A4,https://api.spotify.com/v1/audio-analysis/0xR5ZhiksJK6lMRdI6S2A4,297347,4
0,0.555,0.814,0,-5.743,1,0.0311,0.00193,1.69e-06,0.197,0.78,144.175,audio_features,7lIeecI2ky0Kq6rJkrt7n0,spotify:track:7lIeecI2ky0Kq6rJkrt7n0,https://api.spotify.com/v1/tracks/7lIeecI2ky0Kq6rJkrt7n0,https://api.spotify.com/v1/audio-analysis/7lIeecI2ky0Kq6rJkrt7n0,205320,4
1,0.704,0.82,9,-5.363,1,0.0356,0.0173,0.0,0.0831,0.746,135.022,audio_features,7J3IfH7tInlIjX4bDmB7l7,spotify:track:7J3IfH7tInlIjX4bDmB7l7,https://api.spotify.com/v1/tracks/7J3IfH7tInlIjX4bDmB7l7,https://api.spotify.com/v1/audio-analysis/7J3IfH7tInlIjX4bDmB7l7,258800,4
2,0.596,0.774,4,-5.004,0,0.032,0.00301,3.53e-05,0.177,0.331,133.979,audio_features,2PggwAr9EVlCbYWBwTb726,spotify:track:2PggwAr9EVlCbYWBwTb726,https://api.spotify.com/v1/tracks/2PggwAr9EVlCbYWBwTb726,https://api.spotify.com/v1/audio-analysis/2PggwAr9EVlCbYWBwTb726,258093,4
3,0.526,0.822,9,-5.135,1,0.0374,0.0396,0.0,0.34,0.515,105.001,audio_features,6xV8Ko71oo0RPQFrL2ZpUf,spotify:track:6xV8Ko71oo0RPQFrL2ZpUf,https://api.spotify.com/v1/tracks/6xV8Ko71oo0RPQFrL2ZpUf,https://api.spotify.com/v1/audio-analysis/6xV8Ko71oo0RPQFrL2ZpUf,181735,4
4,0.692,0.855,8,-4.704,1,0.0344,0.135,0.0,0.185,0.636,119.966,audio_features,0g7UEpNuvLg5NNpwT4eq7n,spotify:track:0g7UEpNuvLg5NNpwT4eq7n,https://api.spotify.com/v1/tracks/0g7UEpNuvLg5NNpwT4eq7n,https://api.spotify.com/v1/audio-analysis/0g7UEpNuvLg5NNpwT4eq7n,181507,4
5,0.629,0.785,2,-4.598,1,0.0274,0.253,0.0,0.0943,0.607,97.435,audio_features,7qdgz117gc5StS0u2ViinE,spotify:track:7qdgz117gc5StS0u2ViinE,https://api.spotify.com/v1/tracks/7qdgz117gc5StS0u2ViinE,https://api.spotify.com/v1/audio-analysis/7qdgz117gc5StS0u2ViinE,207427,4
6,0.67,0.843,1,-4.311,1,0.0454,0.0392,0.0,0.225,0.713,117.01,audio_features,6kcHg7XL6SKyPNd78daRBL,spotify:track:6kcHg7XL6SKyPNd78daRBL,https://api.spotify.com/v1/tracks/6kcHg7XL6SKyPNd78daRBL,https://api.spotify.com/v1/audio-analysis/6kcHg7XL6SKyPNd78daRBL,192040,4
7,0.57,0.836,8,-5.464,1,0.0392,0.0143,0.139,0.0684,0.726,76.539,audio_features,4GnukEn30UvxbsPpP19C3O,spotify:track:4GnukEn30UvxbsPpP19C3O,https://api.spotify.com/v1/tracks/4GnukEn30UvxbsPpP19C3O,https://api.spotify.com/v1/audio-analysis/4GnukEn30UvxbsPpP19C3O,177533,4
8,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU,204812,4
9,0.46,0.793,0,-6.665,1,0.0434,0.584,0.093,0.151,0.521,87.008,audio_features,4yZB0cywBNhhpNe9fnqgjz,spotify:track:4yZB0cywBNhhpNe9fnqgjz,https://api.spotify.com/v1/tracks/4yZB0cywBNhhpNe9fnqgjz,https://api.spotify.com/v1/audio-analysis/4yZB0cywBNhhpNe9fnqgjz,226173,4
10,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,audio_features,6RKGBcDtgzXx21zUjpeu6F,spotify:track:6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/tracks/6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/audio-analysis/6RKGBcDtgzXx21zUjpeu6F,230773,4
11,0.751,0.721,4,-6.376,1,0.0302,0.548,0.0515,0.258,0.881,135.734,audio_features,1PioGnu4seddtZ8j5gbX7n,spotify:track:1PioGnu4seddtZ8j5gbX7n,https://api.spotify.com/v1/tracks/1PioGnu4seddtZ8j5gbX7n,https://api.spotify.com/v1/audio-analysis/1PioGnu4seddtZ8j5gbX7n,217000,4
12,0.713,0.695,4,-5.838,0,0.152,0.336,0.000307,0.446,0.653,90.507,audio_features,0rHjImxqD2qYXA9STmofiC,spotify:track:0rHjImxqD2qYXA9STmofiC,https://api.spotify.com/v1/tracks/0rHjImxqD2qYXA9STmofiC,https://api.spotify.com/v1/audio-analysis/0rHjImxqD2qYXA9STmofiC,175500,4
13,0.363,0.314,7,-12.744,1,0.0302,0.645,0.0161,0.152,0.319,101.498,audio_features,51gP7Fzf1VH2qFwpFBfBtB,spotify:track:51gP7Fzf1VH2qFwpFBfBtB,https://api.spotify.com/v1/tracks/51gP7Fzf1VH2qFwpFBfBtB,https://api.spotify.com/v1/audio-analysis/51gP7Fzf1VH2qFwpFBfBtB,202854,1
14,0.733,0.585,11,-7.02,1,0.0393,0.0404,0.0303,0.129,0.781,95.403,audio_features,27REOQk3qsqXWTVLn400EW,spotify:track:27REOQk3qsqXWTVLn400EW,https://api.spotify.com/v1/tracks/27REOQk3qsqXWTVLn400EW,https://api.spotify.com/v1/audio-analysis/27REOQk3qsqXWTVLn400EW,224093,4
15,0.701,0.527,1,-8.115,1,0.0264,0.562,7.21e-05,0.102,0.835,132.965,audio_features,6NBBoCpSeep8QjFY2zjnkZ,spotify:track:6NBBoCpSeep8QjFY2zjnkZ,https://api.spotify.com/v1/tracks/6NBBoCpSeep8QjFY2zjnkZ,https://api.spotify.com/v1/audio-analysis/6NBBoCpSeep8QjFY2zjnkZ,141453,4
16,0.775,0.451,6,-8.764,1,0.0286,0.391,0.00207,0.114,0.897,111.989,audio_features,0IhVXBp0SzPu1h90B7fo4X,spotify:track:0IhVXBp0SzPu1h90B7fo4X,https://api.spotify.com/v1/tracks/0IhVXBp0SzPu1h90B7fo4X,https://api.spotify.com/v1/audio-analysis/0IhVXBp0SzPu1h90B7fo4X,166680,4
17,0.66,0.463,10,-8.028,1,0.0235,0.858,0.000227,0.119,0.581,86.007,audio_features,3hvdd5IO8VfD038KnOO3o2,spotify:track:3hvdd5IO8VfD038KnOO3o2,https://api.spotify.com/v1/tracks/3hvdd5IO8VfD038KnOO3o2,https://api.spotify.com/v1/audio-analysis/3hvdd5IO8VfD038KnOO3o2,175587,4
18,0.755,0.496,5,-10.872,1,0.0284,0.832,2.71e-06,0.112,0.719,110.024,audio_features,1JgeZZbgzaHnc8DRZcYVXP,spotify:track:1JgeZZbgzaHnc8DRZcYVXP,https://api.spotify.com/v1/tracks/1JgeZZbgzaHnc8DRZcYVXP,https://api.spotify.com/v1/audio-analysis/1JgeZZbgzaHnc8DRZcYVXP,96667,4
19,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,0hNhlwnzMLzZSlKGDCuHOo,spotify:track:0hNhlwnzMLzZSlKGDCuHOo,https://api.spotify.com/v1/tracks/0hNhlwnzMLzZSlKGDCuHOo,https://api.spotify.com/v1/audio-analysis/0hNhlwnzMLzZSlKGDCuHOo,320467,4
20,0.346,0.808,11,-5.791,0,0.0302,0.0106,0.685,0.247,0.706,219.331,audio_features,3tpj1rnJv8uLThMgOWbRdH,spotify:track:3tpj1rnJv8uLThMgOWbRdH,https://api.spotify.com/v1/tracks/3tpj1rnJv8uLThMgOWbRdH,https://api.spotify.com/v1/audio-analysis/3tpj1rnJv8uLThMgOWbRdH,301867,4
21,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,audio_features,0ZAhJvqW67Epg4IsLIaSTR,spotify:track:0ZAhJvqW67Epg4IsLIaSTR,https://api.spotify.com/v1/tracks/0ZAhJvqW67Epg4IsLIaSTR,https://api.spotify.com/v1/audio-analysis/0ZAhJvqW67Epg4IsLIaSTR,288720,3
22,0.613,0.448,9,-5.258,0,0.0264,0.2,0.00951,0.104,0.281,97.261,audio_features,4ubquGGCO4ktWPCXuXFyT0,spotify:track:4ubquGGCO4ktWPCXuXFyT0,https://api.spotify.com/v1/tracks/4ubquGGCO4ktWPCXuXFyT0,https://api.spotify.com/v1/audio-analysis/4ubquGGCO4ktWPCXuXFyT0,306387,4
23,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
24,0.777,0.619,5,-8.599,1,0.0625,0.496,7.56e-06,0.0959,0.902,90.029,audio_features,7D7GfQJaJlMZtNpB7XKwxe,spotify:track:7D7GfQJaJlMZtNpB7XKwxe,https://api.spotify.com/v1/tracks/7D7GfQJaJlMZtNpB7XKwxe,https://api.spotify.com/v1/audio-analysis/7D7GfQJaJlMZtNpB7XKwxe,176007,4
25,0.447,0.663,11,-7.399,0,0.033,0.00222,0.00275,0.127,0.456,153.87,audio_features,49shtsiVxakpVGxSltpgjX,spotify:track:49shtsiVxakpVGxSltpgjX,https://api.spotify.com/v1/tracks/49shtsiVxakpVGxSltpgjX,https://api.spotify.com/v1/audio-analysis/49shtsiVxakpVGxSltpgjX,274520,4
26,0.588,0.742,8,-6.757,1,0.0528,0.0162,3.98e-06,0.653,0.824,125.819,audio_features,5kRBzRZmZTXVg8okC7SJFZ,spotify:track:5kRBzRZmZTXVg8okC7SJFZ,https://api.spotify.com/v1/tracks/5kRBzRZmZTXVg8okC7SJFZ,https://api.spotify.com/v1/audio-analysis/5kRBzRZmZTXVg8okC7SJFZ,228173,4
27,0.616,0.538,0,-9.165,0,0.17,0.0906,8.98e-06,0.192,0.278,127.948,audio_features,39ncDMVidHOeQgeC5anYZM,spotify:track:39ncDMVidHOeQgeC5anYZM,https://api.spotify.com/v1/tracks/39ncDMVidHOeQgeC5anYZM,https://api.spotify.com/v1/audio-analysis/39ncDMVidHOeQgeC5anYZM,259613,4
28,0.364,0.478,7,-8.645,1,0.0473,0.299,0.0015,0.124,0.493,134.551,audio_features,4r9hiElqKWMPT4Z3vN2exq,spotify:track:4r9hiElqKWMPT4Z3vN2exq,https://api.spotify.com/v1/tracks/4r9hiElqKWMPT4Z3vN2exq,https://api.spotify.com/v1/audio-analysis/4r9hiElqKWMPT4Z3vN2exq,236507,4
29,0.585,0.0809,6,-19.346,0,0.0523,0.954,0.0233,0.0935,0.204,98.379,audio_features,5BMwpS4iYKR30kq9U9beaT,spotify:track:5BMwpS4iYKR30kq9U9beaT,https://api.spotify.com/v1/tracks/5BMwpS4iYKR30kq9U9beaT,https://api.spotify.com/v1/audio-analysis/5BMwpS4iYKR30kq9U9beaT,111240,4
30,0.301,0.78,9,-4.389,1,0.0345,0.137,3.21e-05,0.225,0.284,173.876,audio_features,1S76umo6zku5554ZQ2BXh8,spotify:track:1S76umo6zku5554ZQ2BXh8,https://api.spotify.com/v1/tracks/1S76umo6zku5554ZQ2BXh8,https://api.spotify.com/v1/audio-analysis/1S76umo6zku5554ZQ2BXh8,208200,4
31,0.709,0.725,4,-5.001,1,0.0556,0.207,4.82e-05,0.158,0.765,97.019,audio_features,48OjdlPtWqLw6hCjn8peoc,spotify:track:48OjdlPtWqLw6hCjn8peoc,https://api.spotify.com/v1/tracks/48OjdlPtWqLw6hCjn8peoc,https://api.spotify.com/v1/audio-analysis/48OjdlPtWqLw6hCjn8peoc,213360,4
32,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,audio_features,3VA8T3rNy5V24AXxNK5u9E,spotify:track:3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,207493,4
33,0.579,0.584,11,-7.298,0,0.0337,0.0212,0.00708,0.109,0.367,136.052,audio_features,5X15NN5julyegT1ryDFVVu,spotify:track:5X15NN5julyegT1ryDFVVu,https://api.spotify.com/v1/tracks/5X15NN5julyegT1ryDFVVu,https://api.spotify.com/v1/audio-analysis/5X15NN5julyegT1ryDFVVu,260267,4
34,0.758,0.606,0,-6.447,1,0.0319,0.27,0.0,0.133,0.389,107.997,audio_features,4k5bgQg5GwRnCU6aYXfoIS,spotify:track:4k5bgQg5GwRnCU6aYXfoIS,https://api.spotify.com/v1/tracks/4k5bgQg5GwRnCU6aYXfoIS,https://api.spotify.com/v1/audio-analysis/4k5bgQg5GwRnCU6aYXfoIS,239907,4
35,0.555,0.763,9,-5.351,0,0.0354,0.0109,1.52e-05,0.15,0.328,118.98,audio_features,2tMHkya5KjtdFfsIW0sMps,spotify:track:2tMHkya5KjtdFfsIW0sMps,https://api.spotify.com/v1/tracks/2tMHkya5KjtdFfsIW0sMps,https://api.spotify.com/v1/audio-analysis/2tMHkya5KjtdFfsIW0sMps,242933,4
36,0.547,0.691,5,-6.157,0,0.256,0.00675,5.49e-06,0.0953,0.628,183.824,audio_features,4NTZXl2EfsgFPdyvYB0aV0,spotify:track:4NTZXl2EfsgFPdyvYB0aV0,https://api.spotify.com/v1/tracks/4NTZXl2EfsgFPdyvYB0aV0,https://api.spotify.com/v1/audio-analysis/4NTZXl2EfsgFPdyvYB0aV0,272587,4
37,0.661,0.64,7,-7.259,1,0.0417,0.161,4.54e-06,0.156,0.567,93.038,audio_features,3D60c1WVbhOWjI4JoL70M1,spotify:track:3D60c1WVbhOWjI4JoL70M1,https://api.spotify.com/v1/tracks/3D60c1WVbhOWjI4JoL70M1,https://api.spotify.com/v1/audio-analysis/3D60c1WVbhOWjI4JoL70M1,245707,4
38,0.524,0.467,2,-10.951,1,0.0466,0.0232,0.000798,0.106,0.52,78.96,audio_features,0nwbsZpj9erNpO8AmguFoW,spotify:track:0nwbsZpj9erNpO8AmguFoW,https://api.spotify.com/v1/tracks/0nwbsZpj9erNpO8AmguFoW,https://api.spotify.com/v1/audio-analysis/0nwbsZpj9erNpO8AmguFoW,181067,4
39,0.378,0.417,8,-8.345,1,0.0312,0.198,0.309,0.19,0.279,83.814,audio_features,71EWnt9slIzlyoTaXEyzX6,spotify:track:71EWnt9slIzlyoTaXEyzX6,https://api.spotify.com/v1/tracks/71EWnt9slIzlyoTaXEyzX6,https://api.spotify.com/v1/audio-analysis/71EWnt9slIzlyoTaXEyzX6,171264,4
40,0.445,0.157,7,-18.2,1,0.0384,0.35,0.756,0.153,0.122,118.498,audio_features,7a2WDmmAi3kdTRR7vJDpOO,spotify:track:7a2WDmmAi3kdTRR7vJDpOO,https://api.spotify.com/v1/tracks/7a2WDmmAi3kdTRR7vJDpOO,https://api.spotify.com/v1/audio-analysis/7a2WDmmAi3kdTRR7vJDpOO,314500,4
41,0.581,0.121,0,-21.021,0,0.0561,0.945,0.0508,0.0661,0.0398,121.879,audio_features,4bQGjPWatub54f5zQ9cGXv,spotify:track:4bQGjPWatub54f5zQ9cGXv,https://api.spotify.com/v1/tracks/4bQGjPWatub54f5zQ9cGXv,https://api.spotify.com/v1/audio-analysis/4bQGjPWatub54f5zQ9cGXv,211500,4
42,0.71,0.698,2,-5.797,1,0.0332,0.0697,0.0,0.478,0.852,104.007,audio_features,4asjU3sDnn3002bTJIg2vZ,spotify:track:4asjU3sDnn3002bTJIg2vZ,https://api.spotify.com/v1/tracks/4asjU3sDnn3002bTJIg2vZ,https://api.spotify.com/v1/audio-analysis/4asjU3sDnn3002bTJIg2vZ,264813,4
43,0.305,0.613,9,-4.652,0,0.047,0.00708,0.00245,0.121,0.547,183.992,audio_features,3oNNoQOCA81S0SBkn8Hs7l,spotify:track:3oNNoQOCA81S0SBkn8Hs7l,https://api.spotify.com/v1/tracks/3oNNoQOCA81S0SBkn8Hs7l,https://api.spotify.com/v1/audio-analysis/3oNNoQOCA81S0SBkn8Hs7l,507160,4
44,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,audio_features,0Fe3WxeO6lZZxj7ytvbDUh,spotify:track:0Fe3WxeO6lZZxj7ytvbDUh,https://api.spotify.com/v1/tracks/0Fe3WxeO6lZZxj7ytvbDUh,https://api.spotify.com/v1/audio-analysis/0Fe3WxeO6lZZxj7ytvbDUh,246173,4
45,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,audio_features,5op53ANI4exiWqFHKuwWxd,spotify:track:5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/tracks/5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/audio-analysis/5op53ANI4exiWqFHKuwWxd,272507,4
46,0.646,0.964,7,-3.177,1,0.0369,0.0407,3.65e-06,0.293,0.747,95.479,audio_features,4ToYlykhwpW98KtMIGnWQK,spotify:track:4ToYlykhwpW98KtMIGnWQK,https://api.spotify.com/v1/tracks/4ToYlykhwpW98KtMIGnWQK,https://api.spotify.com/v1/audio-analysis/4ToYlykhwpW98KtMIGnWQK,224333,4
47,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,audio_features,4iEOVEULZRvmzYSZY2ViKN,spotify:track:4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,173631,4
48,0.583,0.8,11,-8.505,0,0.0349,0.444,0.843,0.201,0.253,144.024,audio_features,3Hbd6gPZ0QErPWXVkC6GRt,spotify:track:3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/tracks/3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/audio-analysis/3Hbd6gPZ0QErPWXVkC6GRt,157813,4
49,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,audio_features,1o22EcqsCANhwYdaNOSdwS,spotify:track:1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/tracks/1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/audio-analysis/1o22EcqsCANhwYdaNOSdwS,181400,4
50,0.356,0.48,5,-10.633,1,0.0347,0.778,0.00327,0.0784,0.283,171.79,audio_features,4tmwiN9YU7xMjh2hoqcVuI,spotify:track:4tmwiN9YU7xMjh2hoqcVuI,https://api.spotify.com/v1/tracks/4tmwiN9YU7xMjh2hoqcVuI,https://api.spotify.com/v1/audio-analysis/4tmwiN9YU7xMjh2hoqcVuI,305981,4
51,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
52,0.614,0.67,10,-6.616,1,0.0329,0.36,0.0856,0.108,0.578,80.022,audio_features,2I6mf3RFLj1c0k5OpX5sKg,spotify:track:2I6mf3RFLj1c0k5OpX5sKg,https://api.spotify.com/v1/tracks/2I6mf3RFLj1c0k5OpX5sKg,https://api.spotify.com/v1/audio-analysis/2I6mf3RFLj1c0k5OpX5sKg,164520,4
